Entidad,Num_Ent,Municipio,Num_Mun,lat,lon
Veracruz de Ignacio de la Llave,30,Atoyac,21,18.914289,-96.778274
Veracruz de Ignacio de la Llave,30,Atzacan,22,18.906968,-97.083905
Veracruz de Ignacio de la Llave,30,Atzalan,23,19.789076,-97.244143
Veracruz de Ignacio de la Llave,30,Tlaltetela,24,19.31466,-96.902586
Veracruz de Ignacio de la Llave,30,Ayahualulco,25,19.351586,-97.148803
Veracruz de Ignacio de la Llave,30,Banderilla,26,19.591607,-96.940884
Veracruz de Ignacio de la Llave,30,Benito Juárez,27,20.886561,-98.205445
Veracruz de Ignacio de la Llave,30,Boca del Río,28,19.105439,-96.106651
Veracruz de Ignacio de la Llave,30,Calcahualco,29,19.122291,-97.085264
Veracruz de Ignacio de la Llave,30,Camerino Z. Mendoza,30,18.804241,-97.184717
Veracruz de Ignacio de la Llave,30,Carrillo Puerto,31,18.799891,-96.57106
Veracruz de Ignacio de la Llave,30,Catemaco,32,18.424615,-95.112339
Veracruz de Ignacio de la Llave,30,Cazones de Herrera,33,20.703285,-97.312321
Veracruz de Ignacio de la Llave,30,Cerro Azul,34,21.191467,-97.742319
Veracruz de Ignacio de la Llave,30,Citlaltépetl,35,21.328468,-97.879275
Veracruz de Ignacio de la Llave,30,Coacoatzintla,36,19.653106,-96.945141
Veracruz de Ignacio de la Llave,30,Coahuitlán,37,20.275062,-97.714875
Veracruz de Ignacio de la Llave,30,Coatepec,38,19.454661,-96.960274
Veracruz de Ignacio de la Llave,30,Coatzacoalcos,39,18.137883,-94.453001
Veracruz de Ignacio de la Llave,30,Coatzintla,40,20.482363,-97.460782
Veracruz de Ignacio de la Llave,30,Coetzala,41,18.785636,-96.916692
Veracruz de Ignacio de la Llave,30,Colipa,42,19.924,-96.72673
Veracruz de Ignacio de la Llave,30,Comapa,43,19.164629,-96.886231
Veracruz de Ignacio de la Llave,30,Córdoba,44,18.894384,-96.935349
Veracruz de Ignacio de la Llave,30,Cosamaloapan de Carpio,45,18.364774,-95.796359
Veracruz de Ignacio de la Llave,30,Cosautlán de Carvajal,46,19.332644,-96.991364
Veracruz de Ignacio de la Llave,30,Coscomatepec,47,19.072898,-97.046421
Veracruz de Ignacio de la Llave,30,Cosoleacaque,48,17.998595,-94.635694
Veracruz de Ignacio de la Llave,30,Cotaxtla,49,18.835526,-96.39542
Veracruz de Ignacio de la Llave,30,Coxquihui,50,20.184737,-97.586271
Veracruz de Ignacio de la Llave,30,Coyutla,51,20.247122,-97.657697
Veracruz de Ignacio de la Llave,30,Cuichapa,52,18.77351,-96.869224
Veracruz de Ignacio de la Llave,30,Cuitláhuac,53,18.814539,-96.722323
Veracruz de Ignacio de la Llave,30,Chacaltianguis,54,18.305336,-95.84139
Veracruz de Ignacio de la Llave,30,Chalma,55,21.208391,-98.397603
Veracruz de Ignacio de la Llave,30,Chiconamel,56,21.230556,-98.459513
Veracruz de Ignacio de la Llave,30,Chiconquiaco,57,19.742096,-96.818808
Veracruz de Ignacio de la Llave,30,Chicontepec,58,20.971975,-98.178344
Veracruz de Ignacio de la Llave,30,Chinameca,59,18.017778,-94.683056
Veracruz de Ignacio de la Llave,30,Chinampa de Gorostiza,60,21.359599,-97.735338
Veracruz de Ignacio de la Llave,30,Las Choapas,61,17.909326,-94.090276
Veracruz de Ignacio de la Llave,30,Chocamán,62,19.010871,-97.033238
Veracruz de Ignacio de la Llave,30,Chontla,63,21.293435,-97.92493
Veracruz de Ignacio de la Llave,30,Chumatlán,64,20.207533,-97.594636
Veracruz de Ignacio de la Llave,30,Emiliano Zapata,65,19.483098,-96.798083
Veracruz de Ignacio de la Llave,30,Espinal,66,20.259428,-97.398514
Veracruz de Ignacio de la Llave,30,Filomeno Mata,67,20.200246,-97.703739
Veracruz de Ignacio de la Llave,30,Fortín,68,18.903663,-96.999346
Veracruz de Ignacio de la Llave,30,Gutiérrez Zamora,69,20.451932,-97.087566
Veracruz de Ignacio de la Llave,30,Hidalgotitlán,70,17.771017,-94.646516
Veracruz de Ignacio de la Llave,30,Huatusco,71,19.146971,-96.96735
Veracruz de Ignacio de la Llave,30,Huayacocotla,72,20.537277,-98.479152
Veracruz de Ignacio de la Llave,30,Hueyapan de Ocampo,73,18.151858,-95.142684
Veracruz de Ignacio de la Llave,30,Huiloapan de Cuauhtémoc,74,18.816577,-97.15592
Veracruz de Ignacio de la Llave,30,Ignacio de la Llave,75,18.724306,-95.985635
Veracruz de Ignacio de la Llave,30,Ilamatlán,76,20.780981,-98.443253
Veracruz de Ignacio de la Llave,30,Isla,77,18.027514,-95.527628
Veracruz de Ignacio de la Llave,30,Ixcatepec,78,21.237634,-98.005952
Veracruz de Ignacio de la Llave,30,Ixhuacán de los Reyes,79,19.355946,-97.11528
Veracruz de Ignacio de la Llave,30,Ixhuatlán del Café,80,19.051157,-96.984325
Veracruz de Ignacio de la Llave,30,Ixhuatlancillo,81,18.897924,-97.148935
Veracruz de Ignacio de la Llave,30,Ixhuatlán del Sureste,82,18.022754,-94.393728
Veracruz de Ignacio de la Llave,30,Ixhuatlán de Madero,83,20.689381,-98.01255
Veracruz de Ignacio de la Llave,30,Ixmatlahuacan,84,18.448569,-95.829882
Veracruz de Ignacio de la Llave,30,Ixtaczoquitlán,85,18.851066,-97.063067
Veracruz de Ignacio de la Llave,30,Jalacingo,86,19.805966,-97.308682
Veracruz de Ignacio de la Llave,30,Xalapa,87,19.527085,-96.922645
Veracruz de Ignacio de la Llave,30,Jalcomulco,88,19.331686,-96.761823
Veracruz de Ignacio de la Llave,30,Jáltipan,89,17.966068,-94.721735
Veracruz de Ignacio de la Llave,30,Jamapa,90,19.042026,-96.240591
Veracruz de Ignacio de la Llave,30,Jesús Carranza,91,17.434927,-95.026253
Veracruz de Ignacio de la Llave,30,Xico,92,19.421269,-97.007233
Veracruz de Ignacio de la Llave,30,Jilotepec,93,19.611304,-96.95028
Veracruz de Ignacio de la Llave,30,Juan Rodríguez Clara,94,17.994004,-95.401354
Veracruz de Ignacio de la Llave,30,Juchique de Ferrer,95,19.841161,-96.69473
Veracruz de Ignacio de la Llave,30,Landero y Coss,96,19.735192,-96.851588
Veracruz de Ignacio de la Llave,30,Lerdo de Tejada,97,18.6282,-95.523222
Veracruz de Ignacio de la Llave,30,Magdalena,98,18.760589,-97.045468
Veracruz de Ignacio de la Llave,30,Maltrata,99,18.810401,-97.278304
Veracruz de Ignacio de la Llave,30,Manlio Fabio Altamirano,100,19.094434,-96.33323
Veracruz de Ignacio de la Llave,30,Mariano Escobedo,101,18.912886,-97.130024
Veracruz de Ignacio de la Llave,30,Martínez de la Torre,102,20.073388,-97.05384
Veracruz de Ignacio de la Llave,30,Mecatlán,103,20.210656,-97.68174
Veracruz de Ignacio de la Llave,30,Mecayapan,104,18.221457,-94.837643
Veracruz de Ignacio de la Llave,30,Medellín de Bravo,105,19.059241,-96.158172
Veracruz de Ignacio de la Llave,30,Miahuatlán,106,19.707459,-96.869856
Veracruz de Ignacio de la Llave,30,Las Minas,107,19.690924,-97.146117
Veracruz de Ignacio de la Llave,30,Minatitlán,108,17.990978,-94.548444
Veracruz de Ignacio de la Llave,30,Misantla,109,19.928634,-96.852736
Veracruz de Ignacio de la Llave,30,Mixtla de Altamirano,110,18.595618,-96.992734
Veracruz de Ignacio de la Llave,30,Moloacán,111,17.988772,-94.347082
Veracruz de Ignacio de la Llave,30,Naolinco,112,19.655268,-96.873676
Veracruz de Ignacio de la Llave,30,Naranjal,113,18.810826,-96.961341
Veracruz de Ignacio de la Llave,30,Nautla,114,20.209192,-96.774147
Veracruz de Ignacio de la Llave,30,Nogales,115,18.822537,-97.162556
Veracruz de Ignacio de la Llave,30,Oluta,116,17.928185,-94.896944
Veracruz de Ignacio de la Llave,30,Omealca,117,18.747305,-96.786203
Veracruz de Ignacio de la Llave,30,Orizaba,118,18.850961,-97.098914
Veracruz de Ignacio de la Llave,30,Otatitlán,119,18.176713,-96.034574
Veracruz de Ignacio de la Llave,30,Oteapan,120,17.999503,-94.666589
Veracruz de Ignacio de la Llave,30,Ozuluama de Mascareñas,121,21.661261,-97.850506
Veracruz de Ignacio de la Llave,30,Pajapan,122,18.261744,-94.691785
Veracruz de Ignacio de la Llave,30,Pánuco,123,22.053613,-98.181305
Veracruz de Ignacio de la Llave,30,Papantla,124,20.446733,-97.322749
Veracruz de Ignacio de la Llave,30,Paso del Macho,125,18.972155,-96.724511
Veracruz de Ignacio de la Llave,30,Paso de Ovejas,126,19.285047,-96.438453
Veracruz de Ignacio de la Llave,30,La Perla,127,18.927619,-97.134024
Veracruz de Ignacio de la Llave,30,Perote,128,19.560653,-97.244072
Veracruz de Ignacio de la Llave,30,Platón Sánchez,129,21.273198,-98.374145
Veracruz de Ignacio de la Llave,30,Playa Vicente,130,17.832133,-95.812057
Veracruz de Ignacio de la Llave,30,Poza Rica de Hidalgo,131,20.534088,-97.443567
Veracruz de Ignacio de la Llave,30,Las Vigas de Ramírez,132,19.63848,-97.103378
Veracruz de Ignacio de la Llave,30,Pueblo Viejo,133,22.183633,-97.836676
Veracruz de Ignacio de la Llave,30,Puente Nacional,134,19.327374,-96.481639
Veracruz de Ignacio de la Llave,30,Rafael Delgado,135,18.810522,-97.073438
Veracruz de Ignacio de la Llave,30,Rafael Lucio,136,19.593106,-96.989558
Veracruz de Ignacio de la Llave,30,Los Reyes,137,18.672578,-97.044258
Veracruz de Ignacio de la Llave,30,Río Blanco,138,18.838865,-97.139525
Veracruz de Ignacio de la Llave,30,Saltabarranca,139,18.59024,-95.531879
Veracruz de Ignacio de la Llave,30,San Andrés Tenejapan,140,18.788703,-97.093225
Veracruz de Ignacio de la Llave,30,San Andrés Tuxtla,141,18.448668,-95.212571
Veracruz de Ignacio de la Llave,30,San Juan Evangelista,142,17.886052,-95.14008
Veracruz de Ignacio de la Llave,30,Santiago Tuxtla,143,18.465643,-95.301754
Veracruz de Ignacio de la Llave,30,Sayula de Alemán,144,17.880969,-94.960109
Veracruz de Ignacio de la Llave,30,Soconusco,145,17.962881,-94.881051
Veracruz de Ignacio de la Llave,30,Sochiapa,146,19.193295,-96.940646
Veracruz de Ignacio de la Llave,30,Soledad Atzompa,147,18.755315,-97.149413
Veracruz de Ignacio de la Llave,30,Soledad de Doblado,148,19.044746,-96.423289
Veracruz de Ignacio de la Llave,30,Soteapan,149,18.22951,-94.872756
Veracruz de Ignacio de la Llave,30,Tamalín,150,21.337939,-97.81323
Veracruz de Ignacio de la Llave,30,Tamiahua,151,21.279742,-97.446525
Veracruz de Ignacio de la Llave,30,Tampico Alto,152,22.113046,-97.801625
Veracruz de Ignacio de la Llave,30,Tancoco,153,21.286381,-97.791419
Veracruz de Ignacio de la Llave,30,Tantima,154,21.329637,-97.833292
Veracruz de Ignacio de la Llave,30,Tantoyuca,155,21.351814,-98.229919
Veracruz de Ignacio de la Llave,30,Tatatila,156,19.693457,-97.112142
Veracruz de Ignacio de la Llave,30,Castillo de Teayo,157,20.749733,-97.632749
Veracruz de Ignacio de la Llave,30,Tecolutla,158,20.477393,-97.008451
Veracruz de Ignacio de la Llave,30,Tehuipango,159,18.51776,-97.056127
Veracruz de Ignacio de la Llave,30,Álamo Temapache,160,20.917143,-97.675531
Veracruz de Ignacio de la Llave,30,Tempoal,161,21.522281,-98.388125
Veracruz de Ignacio de la Llave,30,Tenampa,162,19.248555,-96.884854
Veracruz de Ignacio de la Llave,30,Tenochtitlán,163,19.810133,-96.916366
Veracruz de Ignacio de la Llave,30,Teocelo,164,19.386251,-96.972177
Veracruz de Ignacio de la Llave,30,Tepatlaxco,165,19.067345,-96.842039
Veracruz de Ignacio de la Llave,30,Tepetlán,166,19.673869,-96.795987
Veracruz de Ignacio de la Llave,30,Tepetzintla,167,21.166113,-97.851058
Veracruz de Ignacio de la Llave,30,Tequila,168,18.729805,-97.069425
Veracruz de Ignacio de la Llave,30,José Azueta,169,18.075635,-95.707965
Veracruz de Ignacio de la Llave,30,Texcatepec,170,20.584819,-98.364564
Veracruz de Ignacio de la Llave,30,Texhuacán,171,18.620638,-97.038733
Veracruz de Ignacio de la Llave,30,Texistepec,172,17.894277,-94.815294
Veracruz de Ignacio de la Llave,30,Tezonapa,173,18.606807,-96.687534
Veracruz de Ignacio de la Llave,30,Tierra Blanca,174,18.447449,-96.360315
Veracruz de Ignacio de la Llave,30,Tihuatlán,175,20.716672,-97.537945
Veracruz de Ignacio de la Llave,30,Tlacojalpan,176,18.230886,-95.947628
Veracruz de Ignacio de la Llave,30,Tlacolulan,177,19.664859,-97.001371
Veracruz de Ignacio de la Llave,30,Tlacotalpan,178,18.613272,-95.656311
Veracruz de Ignacio de la Llave,30,Tlacotepec de Mejía,179,19.192134,-96.836508
Veracruz de Ignacio de la Llave,30,Tlachichilco,180,20.621569,-98.199049
Veracruz de Ignacio de la Llave,30,Tlalixcoyan,181,18.802161,-96.060888
Veracruz de Ignacio de la Llave,30,Tlalnelhuayocan,182,19.564738,-96.973897
Veracruz de Ignacio de la Llave,30,Tlapacoyan,183,19.962652,-97.21253
Veracruz de Ignacio de la Llave,30,Tlaquilpa,184,18.612271,-97.118881
Veracruz de Ignacio de la Llave,30,Tlilapan,185,18.805746,-97.099058
Veracruz de Ignacio de la Llave,30,Tomatlán,186,19.031539,-97.010261
Veracruz de Ignacio de la Llave,30,Tonayán,187,19.68289,-96.921507
Veracruz de Ignacio de la Llave,30,Totutla,188,19.211286,-96.961295
Veracruz de Ignacio de la Llave,30,Tuxpan,189,20.964297,-97.403927
Veracruz de Ignacio de la Llave,30,Tuxtilla,190,18.23896,-95.894746
Veracruz de Ignacio de la Llave,30,Ursulo Galván,191,19.406446,-96.35996
Veracruz de Ignacio de la Llave,30,Vega de Alatorre,192,20.027466,-96.649765
Veracruz de Ignacio de la Llave,30,Veracruz,193,19.190323,-96.153028
Veracruz de Ignacio de la Llave,30,Villa Aldama,194,19.648886,-97.223025
Veracruz de Ignacio de la Llave,30,Xoxocotla,195,18.647805,-97.151898
Veracruz de Ignacio de la Llave,30,Yanga,196,18.833836,-96.798498
Veracruz de Ignacio de la Llave,30,Yecuatla,197,19.866186,-96.776227
Veracruz de Ignacio de la Llave,30,Zacualpan,198,20.433707,-98.348697
Veracruz de Ignacio de la Llave,30,Zaragoza,199,17.955748,-94.642414
Veracruz de Ignacio de la Llave,30,Zentla,200,19.115303,-96.858759
Veracruz de Ignacio de la Llave,30,Zongolica,201,18.666891,-96.998364
Veracruz de Ignacio de la Llave,30,Zontecomatlán de López y Fuentes,202,20.761981,-98.342917
Veracruz de Ignacio de la Llave,30,Zozocolco de Hidalgo,203,20.140845,-97.575513
Veracruz de Ignacio de la Llave,30,Agua Dulce,204,18.138272,-94.147239
Veracruz de Ignacio de la Llave,30,El Higo,205,21.768734,-98.453724
Veracruz de Ignacio de la Llave,30,Nanchital de Lázaro Cárdenas del Río,206,18.072141,-94.411176
Veracruz de Ignacio de la Llave,30,Tres Valles,207,18.240922,-96.134797
Veracruz de Ignacio de la Llave,30,Carlos A. Carrillo,208,18.371734,-95.74476
Veracruz de Ignacio de la Llave,30,Tatahuicapan de Juárez,209,18.246447,-94.760239
Veracruz de Ignacio de la Llave,30,Uxpanapa,210,17.276024,-94.451333
Veracruz de Ignacio de la Llave,30,San Rafael,211,20.188025,-96.870954
Veracruz de Ignacio de la Llave,30,Santiago Sochiapan,212,17.663732,-95.734602
Yucatán,31,Abalá,1,20.647578,-89.680886
Yucatán,31,Acanceh,2,20.812422,-89.453547
Yucatán,31,Akil,3,20.267053,-89.346826
Yucatán,31,Baca,4,21.109548,-89.399382
Yucatán,31,Bokobá,5,21.00694,-89.179525
Yucatán,31,Buctzotz,6,21.201897,-88.794462
Yucatán,31,Cacalchén,7,20.983099,-89.22818
Yucatán,31,Calotmul,8,21.019289,-88.177046
Yucatán,31,Cansahcab,9,21.158103,-89.102341
Yucatán,31,Cantamayec,10,20.470556,-89.080944
Yucatán,31,Celestún,11,20.860092,-90.399464
Yucatán,31,Cenotillo,12,20.965772,-88.60442
Yucatán,31,Conkal,13,21.073894,-89.521284
Yucatán,31,Cuncunul,14,20.641163,-88.296631
Yucatán,31,Cuzamá,15,20.741484,-89.316961
Yucatán,31,Chacsinkín,16,20.172601,-89.016409
Yucatán,31,Chankom,17,20.568583,-88.512346
Yucatán,31,Chapab,18,20.458751,-89.456552
Yucatán,31,Chemax,19,20.655016,-87.937328
Yucatán,31,Chicxulub Pueblo,20,21.137289,-89.515076
Yucatán,31,Chichimilá,21,20.63127,-88.217397
Yucatán,31,Chikindzonot,22,20.333655,-88.486486
Yucatán,31,Chocholá,23,20.750231,-89.830699
Yucatán,31,Chumayel,24,20.429535,-89.302519
Yucatán,31,Dzán,25,20.387764,-89.468871
Yucatán,31,Dzemul,26,21.211503,-89.308814
Yucatán,31,Dzidzantún,27,21.246678,-89.042975
Yucatán,31,Dzilam de Bravo,28,21.393229,-88.89188
Yucatán,31,Dzilam González,29,21.280125,-88.929741
Yucatán,31,Dzitás,30,20.839866,-88.527822
Yucatán,31,Dzoncauich,31,21.129164,-88.890931
Yucatán,31,Espita,32,21.011053,-88.306823
Yucatán,31,Halachó,33,20.477746,-90.082229
Yucatán,31,Hocabá,34,20.81624,-89.245099
Yucatán,31,Hoctún,35,20.865212,-89.202066
Yucatán,31,Homún,36,20.739515,-89.285754
Yucatán,31,Huhí,37,20.724991,-89.162199
Yucatán,31,Hunucmá,38,21.016154,-89.877052
Yucatán,31,Ixil,39,21.153,-89.481211
Yucatán,31,Izamal,40,20.932998,-89.019715
Yucatán,31,Kanasín,41,20.93464,-89.558059
Yucatán,31,Kantunil,42,20.79644,-89.036519
Yucatán,31,Kaua,43,20.620086,-88.414617
Yucatán,31,Kinchil,44,20.916462,-89.947583
Yucatán,31,Kopomá,45,20.64897,-89.899526
Yucatán,31,Mama,46,20.477398,-89.365579
Yucatán,31,Maní,47,20.387701,-89.392971
Yucatán,31,Maxcanú,48,20.585059,-90.00064
Yucatán,31,Mayapán,49,20.468744,-89.215171
Yucatán,31,Mérida,50,20.967537,-89.624392
Yucatán,31,Mocochá,51,21.105684,-89.452056
Yucatán,31,Motul,52,21.095551,-89.283925
Yucatán,31,Muna,53,20.483953,-89.713378
Yucatán,31,Muxupip,54,21.042823,-89.329891
Yucatán,31,Opichén,55,20.550651,-89.856244
Yucatán,31,Oxkutzcab,56,20.301933,-89.418752
Yucatán,31,Panabá,57,21.296861,-88.271183
Yucatán,31,Peto,58,20.125918,-88.923985
Yucatán,31,Progreso,59,21.282577,-89.663595
Yucatán,31,Quintana Roo,60,20.867188,-88.631751
Yucatán,31,Río Lagartos,61,21.597751,-88.157978
Yucatán,31,Sacalum,62,20.495829,-89.591165
Yucatán,31,Samahil,63,20.883417,-89.888816
Yucatán,31,Sanahcat,64,20.771262,-89.214761
Yucatán,31,San Felipe,65,21.567599,-88.232063
Yucatán,31,Santa Elena,66,20.328898,-89.643259
Yucatán,31,Seyé,67,20.836987,-89.372253
Yucatán,31,Sinanché,68,21.225595,-89.185783
Yucatán,31,Sotuta,69,20.595018,-89.006706
Yucatán,31,Sucilá,70,21.156166,-88.313938
Yucatán,31,Sudzal,71,20.872096,-88.988792
Yucatán,31,Suma,72,21.086491,-89.148279
Yucatán,31,Tahdziú,73,20.203821,-88.944904
Yucatán,31,Tahmek,74,20.875535,-89.255795
Yucatán,31,Teabo,75,20.400411,-89.284919
Yucatán,31,Tecoh,76,20.741726,-89.474302
Yucatán,31,Tekal de Venegas,77,21.014073,-88.947005
Yucatán,31,Tekantó,78,21.011647,-89.106084
Yucatán,31,Tekax,79,20.203465,-89.288388
Yucatán,31,Tekit,80,20.533493,-89.333095
Yucatán,31,Tekom,81,20.602225,-88.264438
Yucatán,31,Telchac Pueblo,82,21.203349,-89.271267
Yucatán,31,Telchac Puerto,83,21.343004,-89.264225
Yucatán,31,Temax,84,21.151841,-88.938634
Yucatán,31,Temozón,85,20.80368,-88.201158
Yucatán,31,Tepakán,86,21.049377,-89.039447
Yucatán,31,Tetiz,87,20.961912,-89.933449
Yucatán,31,Teya,88,21.048538,-89.073709
Yucatán,31,Ticul,89,20.39834,-89.534447
Yucatán,31,Timucuy,90,20.810508,-89.513505
Yucatán,31,Tinum,91,20.767141,-88.391238
Yucatán,31,Tixcacalcupul,92,20.537089,-88.270267
Yucatán,31,Tixkokob,93,21.002483,-89.395051
Yucatán,31,Tixmehuac,94,20.235721,-89.109001
Yucatán,31,Tixpéhual,95,20.978168,-89.441903
Yucatán,31,Tizimín,96,21.143523,-88.152266
Yucatán,31,Tunkás,97,20.90235,-88.752279
Yucatán,31,Tzucacab,98,20.071932,-89.05033
Yucatán,31,Uayma,99,20.717788,-88.317139
Yucatán,31,Ucú,100,21.031735,-89.74644
Yucatán,31,Umán,101,20.88189,-89.748283
Yucatán,31,Valladolid,102,20.689726,-88.20098
Yucatán,31,Xocchel,103,20.833489,-89.183719
Yucatán,31,Yaxcabá,104,20.549126,-88.827206
Yucatán,31,Yaxkukul,105,21.063479,-89.419238
Yucatán,31,Yobaín,106,21.233468,-89.1165
Zacatecas,32,Apozol,1,21.470877,-103.09119
Zacatecas,32,Apulco,2,21.388438,-102.681209
Zacatecas,32,Atolinga,3,21.806949,-103.465583
Zacatecas,32,Benito Juárez,4,21.504478,-103.55595
Zacatecas,32,Calera,5,22.949037,-102.702263
Zacatecas,32,Cañitas de Felipe Pescador,6,23.606976,-102.72659
Zacatecas,32,Concepción del Oro,7,24.613169,-101.420484
Zacatecas,32,Cuauhtémoc,8,22.449218,-102.350102
Zacatecas,32,Chalchihuites,9,23.47735,-103.884046
Zacatecas,32,Fresnillo,10,23.174895,-102.868229
Zacatecas,32,Trinidad García de la Cadena,11,21.20979,-103.464871
Zacatecas,32,Genaro Codina,12,22.487614,-102.456574
Zacatecas,32,General Enrique Estrada,13,22.995123,-102.740013
Zacatecas,32,General Francisco R. Murguía,14,23.994668,-103.019825
Zacatecas,32,El Plateado de Joaquín Amaro,15,21.936653,-103.092394
Zacatecas,32,General Pánfilo Natera,16,22.664371,-102.109923
Zacatecas,32,Guadalupe,17,22.746782,-102.518802
Zacatecas,32,Huanusco,18,21.772169,-102.972024
Zacatecas,32,Jalpa,19,21.632239,-102.975834
Zacatecas,32,Jerez,20,22.649403,-102.989924
Zacatecas,32,Jiménez del Teul,21,23.25411,-103.798384
Zacatecas,32,Juan Aldama,22,24.290481,-103.39359
Zacatecas,32,Juchipila,23,21.411504,-103.119243
Zacatecas,32,Loreto,24,22.272187,-101.986564
Zacatecas,32,Luis Moya,25,22.432478,-102.249249
Zacatecas,32,Mazapil,26,24.638097,-101.554967
Zacatecas,32,Melchor Ocampo,27,24.831724,-101.642226
Zacatecas,32,Mezquital del Oro,28,21.216722,-103.362901
Zacatecas,32,Miguel Auza,29,24.294446,-103.451449
Zacatecas,32,Momax,30,21.922014,-103.313975
Zacatecas,32,Monte Escobedo,31,22.302785,-103.561643
Zacatecas,32,Morelos,32,22.862194,-102.609535
Zacatecas,32,Moyahua de Estrada,33,21.265594,-103.165697
Zacatecas,32,Nochistlán de Mejía,34,21.363253,-102.847165
Zacatecas,32,Noria de Ángeles,35,22.442701,-101.908896
Zacatecas,32,Ojocaliente,36,22.571967,-102.252934
Zacatecas,32,Pánuco,37,22.875964,-102.540884
Zacatecas,32,Pinos,38,22.298842,-101.575167
Zacatecas,32,Río Grande,39,23.827434,-103.034332
Zacatecas,32,Sain Alto,40,23.57983,-103.247479
Zacatecas,32,El Salvador,41,24.520577,-100.86783
Zacatecas,32,Sombrerete,42,23.631378,-103.641342
Zacatecas,32,Susticacán,43,22.611089,-103.099689
Zacatecas,32,Tabasco,44,21.865277,-102.913057
Zacatecas,32,Tepechitlán,45,21.671126,-103.327625
Zacatecas,32,Tepetongo,46,22.461265,-103.147898
Zacatecas,32,Teúl de González Ortega,47,21.464091,-103.462039
Zacatecas,32,Tlaltenango de Sánchez Román,48,21.783042,-103.305813
Zacatecas,32,Valparaíso,49,22.7719,-103.567233
Zacatecas,32,Vetagrande,50,22.832815,-102.555643
Zacatecas,32,Villa de Cos,51,23.293893,-102.346888
Zacatecas,32,Villa García,52,22.164898,-101.956319
Zacatecas,32,Villa González Ortega,53,22.512992,-101.913761
Zacatecas,32,Villa Hidalgo,54,22.357088,-101.712599
Zacatecas,32,Villanueva,55,22.354259,-102.883726
Zacatecas,32,Zacatecas,56,22.776096,-102.571836
Zacatecas,32,Trancoso,57,22.735389,-102.366038
Zacatecas,32,Santa María de la Paz,58,21.512178,-103.407042
